st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel
"MULTILINESTRING ((12.1794747473973 54.1032143981758,12.179259605402 54.1030611800264,12.1791871885107 54.1030006449825,12.1791078380318 54.1029274525859,12.1788882474188 54.1026634660086,12.1787916700042 54.1025655027978,12.1786909481866 54.1024635028023,12.1779686209001 54.1016033540913,12.1778696130307 54.1015079092794,12.1777671431215 54.1014249574494,12.177633891242 54.1013288442975,12.1767091169133 54.1007692364698,12.1765740003059 54.1007008858599,12.1764789178878 54.1006646395983,12.1763849971808 54.1006499534883,12.1762487427007 54.1006374855154,12.1758346332897 54.1006371031294,12.1757151474037 54.100649765631,12.1756177678417 54.1006846764112,12.1754654958515 54.1007524592735,12.1749084238943 54.1010710392663,12.1748261371398 54.1011329697125,12.1747822594856 54.1011680715888,12.1747512050284 54.1011990221232,12.1747297900821 54.1012321148445,12.1747274993929 54.1016326309521,12.1747385357318 54.1016760981419,12.1747542508983 54.1017052737597,12.1748483979315 54.101773326577),(12.1759591839595 54.1021457168884,12.1758531039954 54.102148387526,12.1755679662396 54.1021397299329,12.1754564349832 54.1021185103755,12.1753746604306 54.1020847594004,12.1748483979315 54.101773326577),(12.1759591839595 54.1021457168884,12.1761584401899 54.1020174014136,12.176328576755 54.1020158944324,12.1763235857959 54.1021366485238,12.1759591839595 54.1021457168884),(12.1748483979315 54.101773326577,12.174083618628 54.1022157361837,12.173675084988 54.1024559334098,12.1735798696746 54.1024980267099,12.1734644622325 54.1025370045984,12.1733629481217 54.1025717398164,12.173274819728 54.1025904639147,12.1730986785264 54.1026190174585,12.172922388698 54.1026486490538,12.1726895444478 54.1026802482377,12.172558161038 54.1027009205494,12.1723667679694 54.102738209502,12.1722591163963 54.1027678316223,12.1720663491552 54.1028425859002,12.1719898984001 54.1028759364939,12.1719449077559 54.1029016954147,12.1718937351757 54.102948216498,12.1718650130373 54.1029894946974,12.1718328202888 54.1030787531167,12.1717824410805 54.1032433245243))",11ba857c-09a4-4269-ad80-8e4b5f2c0c56,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Berringerstraße,"04130"
"MULTILINESTRING ((12.1879212424653 54.0915714390866,12.1881009738255 54.0915720566378,12.1883272204698 54.0915510391518,12.1885188806436 54.0915197436629),(12.1885188806436 54.0915197436629,12.1886399469713 54.0914915233448,12.188790586884 54.0914467256606,12.1889457660134 54.0913919482487,12.1891241726033 54.0913030841846,12.189207387103 54.0912524624051,12.189336705347 54.0911572066205,12.1894150817726 54.0910846709742,12.1894379859875 54.0910467217835,12.1894511149477 54.0910100457628),(12.1894511149477 54.0910100457628,12.1888030245572 54.0908201512718,12.1886896341073 54.0907881658885),(12.1882610739684 54.0910511745452,12.1885188806436 54.0915197436629),(12.1894511149477 54.0910100457628,12.1895407724729 54.0910320055674,12.1897124689785 54.0910808782742))",0ce908db-7157-4da0-a047-8288177cfadc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hans-Moral-Straße,"11390"
"MULTILINESTRING ((12.1386160293316 54.1068788557129,12.1385181852825 54.1073843252843,12.1384821631082 54.1075397920588,12.1384483066838 54.1076111649465,12.1383756319085 54.1076872542142,12.1382685349607 54.1077568245876,12.138133124725 54.1078178924555,12.1379101530369 54.1078925367402,12.1377701482818 54.1079515431157,12.1376856252881 54.1080053649061,12.1376440398558 54.1080517705482,12.1376096336373 54.1080961914589,12.137588238223 54.1081451793846,12.1375820655001 54.108174115312),(12.1375820655001 54.108174115312,12.1375800508691 54.1082121204467,12.1375720015553 54.1084592828091),(12.1375720015553 54.1084592828091,12.1375633138058 54.1086983601824,12.1375523519234 54.1087585663183,12.1375326263274 54.1088040485129,12.1374922859655 54.1088573704451),(12.1389479709681 54.1087150070014,12.1375720015553 54.1084592828091),(12.1389581856329 54.1084319954112,12.1375820655001 54.108174115312))",bfc32d66-5dc5-402b-9337-85358d904538,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bruchweg,"14350"
"MULTILINESTRING ((12.1306229916324 54.0967222555667,12.1306157109628 54.0967887460868,12.130614757785 54.0968745456311,12.1305919997588 54.0970257733607,12.1305628206563 54.0972739468837,12.1305748561895 54.0973099602091,12.1305965312356 54.0973491075176,12.1306087151541 54.0973836832163,12.1306767665871 54.097491239273,12.1307738218658 54.0976351495177,12.1308980648564 54.0978209860178,12.1309655663433 54.097899074538,12.1310480496905 54.097977775591,12.1311964705343 54.0980745526556,12.1312750544334 54.0981282819074,12.1313481678723 54.0981921691526,12.1313726062749 54.0982347272707,12.1313636195883 54.098293133961,12.1313421639206 54.0983237932857,12.1311134239373 54.0984958194348,12.1307143817346 54.0988078234179,12.1298993291827 54.099437325999,12.1292648188269 54.0999314179544,12.129060617645 54.1000858947224,12.1288062721564 54.1002884000965,12.128668565873 54.1003944703546,12.1286133334593 54.1004280402197,12.1285072427629 54.1004762186841))",67e53665-24cb-45f1-9e9c-ce5b5fe33321,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Durnbuschweg,"01990"
"MULTILINESTRING ((12.1221080201341 54.1324933455376,12.1228825045515 54.131957105945,12.124300929319 54.1309879736723,12.1249023286228 54.1305989690445,12.1250834494788 54.13044659053,12.1251895376465 54.1303201639764,12.125263276451 54.1302207232584,12.1253430157533 54.1300315252186,12.1254475229539 54.1298887490362,12.1256209200648 54.1297131987977,12.1261492461358 54.1292487977526,12.1265910494522 54.1288068557653,12.1278419103477 54.1276300552865,12.1280013843895 54.1275093192862,12.1283915118121 54.1271372318836,12.1285030338098 54.1269932775553,12.1285675592717 54.1269361596604,12.1288799805769 54.1266650449755,12.1293085146661 54.1262534732388,12.1298005874378 54.1258643815079,12.1301288066871 54.1256122927649,12.1310310639397 54.1250704713384,12.1318531504344 54.1245766161787,12.1320951656238 54.1244467102857,12.1323323676945 54.1242947981595,12.1327401365446 54.1241041557805,12.1334433931732 54.1237687204588,12.1345414212166 54.1232522599587,12.1347237394342 54.1231596994735,12.1348794282554 54.123062227304,12.1349740045461 54.1229852173895,12.1350432033011 54.1229118295178,12.1350957712504 54.1228038714956,12.1351429327538 54.1225386079469,12.1352236591315 54.1222481511798,12.1353658268206 54.1218984200315,12.1354171717765 54.1217443747908,12.1354513832455 54.1215891808762,12.1354780068699 54.1213584392019,12.1355069485756 54.121275752889,12.1356080428901 54.1210419625444,12.1358976481214 54.1205093278308,12.1359838160942 54.1203889333663,12.1360332838983 54.1203167351172,12.1360766547289 54.1202508326128,12.1361155277711 54.1202125163746,12.1363047472778 54.1200377410915,12.1366900714331 54.119737055318,12.1372793335606 54.1192304896846,12.1373926474828 54.1191353983876,12.1374885095303 54.1190351161409,12.1375624086352 54.1189066488345,12.1376126875523 54.1187113667503,12.1376246301652 54.1186233088627,12.1376429683491 54.1185269782808,12.1377745253105 54.1182156183203,12.138101721415 54.1177805023826,12.1383969809309 54.117400764353,12.138538057513 54.117287042911,12.1388541017564 54.1170886689319,12.1389791385482 54.116935076033,12.1392889873042 54.1167146969875))",739e04d4-a143-4a81-a7e7-903677190777,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Krummendorfer Straße,"06310"
"MULTILINESTRING ((12.1020053405795 54.1750904341814,12.1019708860982 54.1752777801133,12.101939249252 54.175552358442,12.1015340546247 54.1755576420013,12.1012532972478 54.1755362269359),(12.1012532972478 54.1755362269359,12.1013008614932 54.1752601979474,12.1013513610785 54.1749323286782,12.1013714489667 54.1747555063097,12.1013797759545 54.1745286528571,12.101372663527 54.174375571182,12.101354369713 54.1743466580443,12.101301635089 54.1743237033358,12.1012192428518 54.1743214367798),(12.1012192428518 54.1743214367798,12.1012302969361 54.1740822729238,12.1012387756248 54.1737291938644),(12.1012192428518 54.1743214367798,12.1010883285859 54.174328105091,12.1010067769101 54.1743565630254,12.1009171903461 54.1744184481851,12.1008459983447 54.1744879542881,12.100825653053 54.174559843467,12.1008225461389 54.1748564084816,12.1008901650075 54.1752060097809,12.1009579020469 54.1755407872966),(12.1009579020469 54.1755407872966,12.1011231185414 54.1755321138441,12.1012532972478 54.1755362269359),(12.1009579020469 54.1755407872966,12.1010357124145 54.1758611818791,12.1010505840711 54.1761821682702))",69667337-5510-4921-b662-427d8b4d40ec,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Platz des Friedens,"07690"
"MULTILINESTRING ((12.1414657482738 54.0834992538281,12.1416717551568 54.0835085345963,12.1417450909193 54.0835060224831,12.1430891767653 54.0833432554093,12.1443959803789 54.0831837523656,12.1444598312623 54.083178195368,12.1445764195815 54.0831788638767))",2865dd39-bc33-4d5c-aec9-4d3c0ff737e7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Güterbahnhof,"00410"
"MULTILINESTRING ((12.1381607302367 54.091841466025,12.1385652111216 54.0918224036512,12.1390844532565 54.091798984749,12.1395340119557 54.091777980325))",e46a036b-272b-447a-9386-cc7e4f2cbfec,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Krönkenhagen,"06280"
"MULTILINESTRING ((12.1360548586691 54.108321753937,12.1361479063819 54.1083490502594,12.1363109296876 54.1084079812049,12.1370427441036 54.1087080281483,12.1372639180835 54.1087816255157,12.1374922859655 54.1088573704451,12.1375561052247 54.1088762539988,12.1376191416243 54.1088895682598,12.138309285759 54.1090215622608,12.1385191894506 54.1090613001424,12.1388952417298 54.1091322904077,12.1403748469226 54.1094160887405,12.1405409972991 54.1094472493749,12.141822800056 54.1096932579433,12.1417705280701 54.1097883715195,12.1416788987758 54.1099548653205),(12.1413758959465 54.1105060379875,12.1412199685591 54.1107849084114),(12.141526791515 54.1102318450071,12.1413758959465 54.1105060379875),(12.1416788987758 54.1099548653205,12.141526791515 54.1102318450071),(12.1412199685591 54.1107849084114,12.1410237397961 54.1111285114988,12.1409823865358 54.1111980970198),(12.1425194181173 54.1110360996082,12.1412199685591 54.1107849084114),(12.1425411683844 54.1107352855943,12.1413758959465 54.1105060379875),(12.1426400241874 54.1104474071575,12.141526791515 54.1102318450071),(12.1426959104477 54.1109152337502,12.1426158223987 54.1110582660014,12.1424852822074 54.1112922772087,12.1424650133774 54.1113118865817,12.1424278883086 54.1113207349635,12.1423810841903 54.1113161186115,12.1416342626897 54.1111687620231,12.1415659168288 54.1111692018127,12.1415179466858 54.1111812969543,12.1414502552803 54.1112392342561,12.1413832954821 54.1112875576548),(12.1428273136074 54.1101768528814,12.1416788987758 54.1099548653205))",f9954f50-3c07-407c-a66d-e94328fa1d8c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pappelallee,"07470"
"MULTILINESTRING ((12.0831196876007 54.0703916544752,12.08300689694 54.0704384500787,12.0824266420668 54.0706189818544,12.0820866560495 54.0707180403015,12.0817608893467 54.0708246348231,12.0816804470141 54.0708546966218,12.0815991206441 54.0709013796838,12.0815344502927 54.070951106017,12.0814987753211 54.070986617677,12.0814777810887 54.0710304746599,12.0814633212705 54.0711349703685,12.0814583196722 54.0713110635104,12.0814519596451 54.0714175302435,12.0814542210235 54.0714802382238,12.0814639533988 54.0715357538061,12.0814796357409 54.0715874021626,12.081504034941 54.0716439859028,12.0817092689765 54.071996475312,12.0817512753097 54.0720730817327,12.0817950737389 54.0721287538033,12.0818815625519 54.0722202436349,12.0819114045012 54.0722476250297,12.0819941719846 54.0723109070211,12.0820270772327 54.0723423291744,12.082075159078 54.0724007833115,12.0820941705954 54.0724358984371,12.0820997346683 54.0724686868566,12.0820926233973 54.0725033706046))",ffdd3654-e207-443b-8c80-44c093c1d39b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Graureiherweg,"13100"
"MULTILINESTRING ((12.0350772867885 54.166723538352,12.0350953977798 54.1667759099392,12.03510050748 54.1668433784792,12.0351881204474 54.1674259669023,12.0351964701859 54.1675222732014,12.0351718766958 54.1675896605746,12.0351308747899 54.1676269562531,12.0349032819793 54.167724588989,12.0345977475353 54.1678137987472,12.0343002857635 54.1678535932973,12.033988438847 54.1679030040821,12.0335078812793 54.167975909463,12.0332431880396 54.1680217115665,12.0328965946731 54.1680868511587,12.0327304971874 54.1681236411132,12.0324771325264 54.1681695282897,12.0321222554754 54.1682176880837,12.0314668344383 54.1682882960292,12.0311549637102 54.1683148800611,12.0308227276247 54.1683402107412,12.0301897995333 54.168396341694,12.0299077850987 54.1684240829229,12.0297482438036 54.1684278957686,12.0296503869995 54.1684035732245,12.0295917064632 54.1683501327367,12.029388381028 54.1679307185344,12.0293852940052 54.1678957714369,12.0293913902791 54.1678560605633,12.0295245273625 54.1675435636124,12.029559409001 54.1675051034234,12.0296053145384 54.167466730352,12.0296731135655 54.1674268245805,12.0297448995006 54.1673955424483,12.030593175385 54.1672550891037,12.0306658999324 54.1672521058603,12.0307499585303 54.1672545100914,12.031648599375 54.1673125833706,12.0317563918611 54.1673173164999,12.0318517733409 54.1673101040666,12.0327675493657 54.1671546141941,12.0328281731635 54.1671455238031,12.0328969011971 54.1671232246495,12.03343730854 54.1668522971638,12.0335141445628 54.1668227183427,12.0336055344803 54.1668040060791,12.0348336400546 54.1666599123938,12.0349417320401 54.1666582639277,12.0350331584042 54.1666838418157,12.0350772867885 54.166723538352),(12.0363928212643 54.1664194875851,12.0361483809275 54.1664994292582,12.035935163541 54.166568041241,12.035720864407 54.1666258723358,12.0354188272508 54.1666752839232,12.0350772867885 54.166723538352))",79b2273b-36b4-460c-924d-519cf41de7d6,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kantenweg,"12900"
"MULTILINESTRING ((12.116840118416 54.0675174340547,12.1171585763461 54.0675142493098,12.1177499753554 54.0675080117055,12.1181322550884 54.0674963167506,12.119244420974 54.0674613488219,12.1207132665706 54.0673840570147,12.1215214359511 54.0673367050781,12.1221706120914 54.067293462365,12.1222692638063 54.0672869833434,12.1234675336622 54.0671894487426,12.1241940588879 54.067117366296,12.1246845607595 54.0670328566871,12.1249246387443 54.0669721440127,12.1252586803396 54.0668704550061,12.1259978231546 54.0666301646327,12.1275857216011 54.066091056798),(12.1275857216011 54.066091056798,12.1295339802595 54.0654369021584,12.1305617117943 54.0650905286337,12.1313115849839 54.0648339324837))",fa4c094b-860d-4a51-9ba4-beed4781b187,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Tychsenstraße,"02060"
"MULTILINESTRING ((12.0800983019101 54.0880308668342,12.0796944303028 54.0881232226037),(12.0796944303028 54.0881232226037,12.0795956536038 54.0880138611163,12.079545148204 54.0879742744452,12.079485951419 54.0879446658987,12.0790417075508 54.0877811776767,12.0789761223135 54.0877669359666,12.0789120968304 54.0877693138677,12.078848253976 54.0877874138706,12.0788050569176 54.0878137657287,12.0784592506323 54.0881467645605,12.0784390033841 54.0881878353112,12.0784519221212 54.0882313101494,12.0784926237176 54.0882588649209,12.0786455569638 54.088319767367,12.0787241432184 54.0883396607591,12.0788144689567 54.0883449920926,12.079501764012 54.0883820934946,12.0795734406048 54.0883845616572,12.0796423394539 54.0883729265084,12.0796754710541 54.0883572721531,12.0796961968023 54.0883272513768,12.0797100153932 54.0882814230786,12.0797192640653 54.088243234331,12.0797206840466 54.0881868129563,12.0796944303028 54.0881232226037))",f5228a8e-30db-446f-b319-4ed1c0ad4f74,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Asternhof,"13420"
"MULTILINESTRING ((12.0825588636532 54.1705046222527,12.0826556909312 54.1704553233745,12.0831315689182 54.170215571528,12.0834414769357 54.1700601132274),(12.0834414769357 54.1700601132274,12.0835434996597 54.1700065875394,12.083613237806 54.1699648532603,12.0837048060973 54.169890581601),(12.0837048060973 54.169890581601,12.0838234064019 54.1697818822441,12.0840127437081 54.1695962301858,12.0839806526047 54.1695520511783,12.0839023283871 54.1695119472009,12.0838413699629 54.1695031853236,12.0837861106751 54.1695111297336,12.0835210349666 54.1696484101165,12.0835011951949 54.1696809460435,12.0834992607711 54.169708797858,12.0835318287623 54.1697618708448),(12.0834414769357 54.1700601132274,12.0843017476721 54.1704592131058,12.0857248517156 54.1711250023554),(12.0826744430453 54.1691861375337,12.0835318287623 54.1697618708448),(12.0835318287623 54.1697618708448,12.0836385408743 54.1698321416622,12.0837048060973 54.169890581601))",c135ef11-ff9a-49dd-a709-3b9a600d4e86,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lortzingstraße,"06710"
